country_name,region,year,avg_gini,im_ratio,ed_ratio,avg_gini_period,avg_im_period,interp_avg_gini,interp_im_ratio,interp_ed_ratio,interp_unemployment,interp_immig,interp_wage_ratio,avg_ed_period,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,nuts2,gdp
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,ERC-CATSI,,,,0.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,OTHER,,,,7814.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,PACMA,,,3219.0,9839.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,PODEMOS-COMPROMIS-EUPV,,,,0.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,PODEMOS-EN MAREA-ANOVA-EU,,,,0.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,PODEMOS-IU-EQUO,,,,164160.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,475911.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2016,,,,0.32705,1.2711764705882354,0.3232,1.2464705882352942,0.5436000000000001,0.5028,0.0,1.17,0.5499,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,303786.0,1569084.0,1126227.0,1113759.0,ES42,38314.43
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217.0,74418.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,CUP-PR,,,,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,EAJ-PNV,,,,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,ECP-GUANYEM EL CANVI,,,,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,ERC-SOBIRANISTES,,,,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421.0,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,MAS PAIS-EQUO,,,,0.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,OTHER,,,,13532.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,PODEMOS-IU,,,,100284.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,292212.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,360013.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla la mancha,2019,,,,0.3265,1.2676470588235291,0.3221,1.2394117647058824,0.5418000000000001,0.5034,0.0,1.1749999999999998,0.549,VOX,Voice,Vox,3218.0,238196.0,1573345.0,1102339.0,1087645.0,ES42,42399.21
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,AMAIUR,Amaiur,Amaiur,1671.0,0.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,0.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,0.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,IU,United Left,Izquierda Unida,247.0,85814.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,OTHER,,,,30834.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,843110.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,444451.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2011,0.326,1.5,0.657,0.3394166666666667,1.2998039215686277,0.326,1.5,0.657,0.54,0.0348,1.25,0.5825,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,93197.0,2166857.0,1544743.0,1522607.0,ES41,54575.1
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,C'S,,,,231979.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,DL,,,,0.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,EAJ-PNV,,,,0.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,ECP,In Common We Can,En Comu Podem,8031.0,0.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,ERC-CATSI,,,,0.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,IU-UPEC,,,,68816.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,OTHER,,,,34001.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,PODEMOS,We Can,Podemos,3203.0,227577.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,PODEMOS-COM,,,,0.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,PODEMOS-EN,,,,0.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,590438.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,339277.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2015,0.32,1.36,0.652,0.3366428571428571,1.3084033613445378,0.32,1.36,0.652,0.533,0.0432,1.15,0.5924285714285714,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,3630.0,2143638.0,1526754.0,1509936.0,ES41,53272.98
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,C'S,,,,205613.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,CDC,Democratic Convergence of Catalonia,Convergencia Democratica de Catalunya,4795.0,0.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,EAJ-PNV,,,,0.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,ECP,In Common We Can,En Comu Podem,8031.0,0.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,ERC-CATSI,,,,0.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,OTHER,,,,19368.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,PACMA,,,3219.0,10330.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,PODEMOS-COMPROMIS-EUPV,,,,0.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,PODEMOS-EN MAREA-ANOVA-EU,,,,0.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,PODEMOS-IU-EQUO,,,,226313.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,643093.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2016,0.315,1.57,0.636,0.3339375,1.3411029411764706,0.315,1.57,0.636,0.476,0.0517,1.16,0.597875,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,336286.0,2136118.0,1469499.0,1452669.0,ES41,54764.02
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217.0,105200.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,CUP-PR,,,,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,EAJ-PNV,,,,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,ECP-GUANYEM EL CANVI,,,,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,ERC-SOBIRANISTES,,,,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421.0,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,MAS PAIS-EQUO,,,,0.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,OTHER,,,,18257.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,PODEMOS-IU,,,,129681.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,438993.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,PPSO,,,,1466.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,434287.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,UPL,,,,9588.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,VOX,Voice,Vox,3218.0,230743.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,castilla y leon,2019,0.327,1.42,0.568,0.3331666666666666,1.3498692810457515,0.327,1.42,0.568,0.447,0.0558,1.19,0.5945555555555555,XAV,,,,5416.0,2111878.0,1406699.0,1388798.0,ES41,59798.17
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,AMAIUR,Amaiur,Amaiur,1671.0,0.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,CIU,Convergence and Unity,Convergencia i Unio,139.0,1015691.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,0.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,244854.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,IU,United Left,Izquierda Unida,247.0,280152.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,OTHER,,,,177711.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,716371.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,922547.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2011,0.342,1.82,0.64,0.3223333333333333,1.5316666666666665,0.342,1.82,0.64,0.463,0.113,1.1,0.644888888888889,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,39650.0,5396341.0,3516310.0,3460860.0,ES51,198905.57
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,C'S,,,,490872.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,DL,,,,567253.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,EAJ-PNV,,,,0.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,ECP,In Common We Can,En Comu Podem,8031.0,929880.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,ERC-CATSI,,,,601782.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,IU-UPEC,,,,0.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,OTHER,,,,31414.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,PACMA,,,3219.0,42187.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,PODEMOS,We Can,Podemos,3203.0,0.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,PODEMOS-COM,,,,0.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,PODEMOS-EN,,,,0.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,418369.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,590274.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2015,0.348,1.51,0.605,0.326,1.5285714285714285,0.348,1.51,0.605,0.417,0.112,1.11,0.6391904761904762,UNIO.CAT,,,,65388.0,5516456.0,3785924.0,3762859.0,ES51,204481.24
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,C'S,,,,380497.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,CDC,Democratic Convergence of Catalonia,Convergencia Democratica de Catalunya,4795.0,483488.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,EAJ-PNV,,,,0.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,ECP,In Common We Can,En Comu Podem,8031.0,853102.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,ERC-CATSI,,,,632234.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,OTHER,,,,15000.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,PACMA,,,3219.0,59897.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,PODEMOS-COMPROMIS-EUPV,,,,0.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,PODEMOS-EN MAREA-ANOVA-EU,,,,0.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,PODEMOS-IU-EQUO,,,,0.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,464538.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2016,0.354,1.38,0.607,0.3295,1.51,0.354,1.38,0.607,0.419,0.131,1.23,0.6351666666666667,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,559870.0,5519882.0,3500965.0,3477565.0,ES51,212655.65
Spain,cataluna,2019,0.331,1.52,0.634,0.3296666666666666,1.511111111111111,0.331,1.52,0.634,0.412,0.129,1.11,0.6350370370370371,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217.0,217935.0,5615420.0,3896974.0,3876232.0,ES51,238308.41
Spain,cataluna,2019,0.331,1.52,0.634,0.3296666666666666,1.511111111111111,0.331,1.52,0.634,0.412,0.129,1.11,0.6350370370370371,CUP-PR,,,,246971.0,5615420.0,3896974.0,3876232.0,ES51,238308.41
